Campaign_ID,Campaign_Name,Campaign_Type,Start_Date,End_Date,Region,Location,Channel,Budget,Spend,Leads_Generated,Leads_Converted,Conversion_Rate,Cost_Per_Lead,Year
1174,SEO - Organic Search 2020,SEO,2020-01-07,2020-02-18,North America,"San Jose, CA",Organic Search,15022.0,15022.0,230,46,20.0,65.31,2020
1175,Social - Facebook Ads 2020,Social,2020-08-13,2020-09-24,EMEA,"Amsterdam, NL",Facebook Ads,19288.0,13793.0,187,41,21.93,73.76,2020
1176,Webinar - Thought Leadership 2020,Webinar,2020-06-05,2020-07-03,North America,"Dallas, TX",Thought Leadership,33411.0,30821.0,806,547,67.87,38.24,2020
1177,Display - Retargeting 2020,Display,2020-04-01,2020-05-13,North America,"Dallas, TX",Retargeting,24368.0,24368.0,10,0,0.0,2436.8,2020
1178,Email - Newsletter 2020,Email,2020-09-13,2020-10-04,EMEA,"London, UK",Newsletter,5963.0,5260.0,407,60,14.74,12.92,2020
1179,Paid Search - Google Ads 2020,Paid Search,2020-09-27,2020-11-01,EMEA,"Paris, FR",Google Ads,38639.0,36305.0,207,122,58.94,175.39,2020
1180,Referral - Partner Program 2020,Referral,2020-11-04,2020-12-30,North America,"San Jose, CA",Partner Program,1084.0,1084.0,244,118,48.36,4.44,2020
1181,Content - eBook 2020,Content,2020-02-15,2020-04-11,North America,"San Jose, CA",eBook,6224.0,5145.0,162,39,24.07,31.76,2020
1182,Social - X Promoted 2020,Social,2020-08-15,2020-08-29,APAC,"Sydney, AU",X Promoted,10797.0,8912.0,163,36,22.09,54.67,2020
1183,Email - Newsletter 2020,Email,2020-03-04,2020-04-15,EMEA,"London, UK",Newsletter,4768.0,3070.0,81,12,14.81,37.9,2020
1184,Email - Newsletter 2020,Email,2020-04-04,2020-05-23,North America,"Dallas, TX",Newsletter,3567.0,3368.0,107,11,10.28,31.48,2020
1185,Paid Search - Google Ads 2020,Paid Search,2020-02-15,2020-04-11,EMEA,"Berlin, DE",Google Ads,28783.0,26107.0,532,265,49.81,49.07,2020
1186,Webinar - Thought Leadership 2020,Webinar,2020-08-29,2020-10-03,EMEA,"Amsterdam, NL",Thought Leadership,16368.0,11878.0,614,261,42.51,19.35,2020
1187,Paid Search - Bing Ads 2020,Paid Search,2020-12-24,2020-12-31,North America,"Toronto, ON",Bing Ads,70861.0,65758.0,76,28,36.84,865.24,2020
1188,Paid Search - Google Ads 2020,Paid Search,2020-10-31,2020-11-28,North America,"Toronto, ON",Google Ads,77660.0,73293.0,926,570,61.56,79.15,2020
1189,Webinar - Thought Leadership 2020,Webinar,2020-12-13,2020-12-31,EMEA,"Berlin, DE",Thought Leadership,35683.0,27599.0,224,147,65.62,123.21,2020
1190,Content - eBook 2020,Content,2020-11-09,2020-12-28,North America,"Chicago, IL",eBook,11646.0,11646.0,228,36,15.79,51.08,2020
1191,Email - Drip Sequence 2020,Email,2020-10-27,2020-11-24,APAC,"Sydney, AU",Drip Sequence,4169.0,3273.0,101,11,10.89,32.41,2020
1192,Paid Search - Bing Ads 2020,Paid Search,2020-04-28,2020-06-09,EMEA,"Amsterdam, NL",Bing Ads,24790.0,15583.0,175,92,52.57,89.05,2020
1193,Email - Newsletter 2020,Email,2020-07-20,2020-08-17,North America,"Dallas, TX",Newsletter,6130.0,5420.0,181,41,22.65,29.94,2020
1194,Social - Facebook Ads 2020,Social,2020-10-31,2020-12-19,EMEA,"Dublin, IE",Facebook Ads,19036.0,17261.0,84,18,21.43,205.49,2020
1195,Paid Search - Google Ads 2020,Paid Search,2020-05-31,2020-06-21,North America,"New York, NY",Google Ads,71236.0,71236.0,341,153,44.87,208.9,2020
1196,Referral - Partner Program 2020,Referral,2020-08-15,2020-09-05,EMEA,"Paris, FR",Partner Program,2382.0,2068.0,297,111,37.37,6.96,2020
1197,Content - Case Study 2020,Content,2020-01-18,2020-02-29,North America,"New York, NY",Case Study,5958.0,4452.0,122,34,27.87,36.49,2020
1198,Webinar - Thought Leadership 2020,Webinar,2020-03-27,2020-04-17,North America,"New York, NY",Thought Leadership,11020.0,11020.0,789,401,50.82,13.97,2020
1199,Events - Field Event 2020,Events,2020-01-14,2020-02-04,North America,"Dallas, TX",Field Event,35923.0,31630.0,302,118,39.07,104.74,2020
1200,Webinar - Product Demo 2020,Webinar,2020-03-06,2020-04-03,North America,"Dallas, TX",Product Demo,23760.0,19846.0,253,132,52.17,78.44,2020
1201,Webinar - Thought Leadership 2020,Webinar,2020-11-27,2020-12-31,EMEA,"Paris, FR",Thought Leadership,29816.0,24800.0,958,575,60.02,25.89,2020
1202,Content - Blog 2020,Content,2020-03-04,2020-04-22,EMEA,"Amsterdam, NL",Blog,9099.0,6429.0,306,83,27.12,21.01,2020
1203,Webinar - Product Demo 2020,Webinar,2020-02-13,2020-03-19,North America,"San Jose, CA",Product Demo,30151.0,30151.0,258,120,46.51,116.86,2020
1204,SEO - Organic Search 2020,SEO,2020-05-09,2020-05-23,EMEA,"Amsterdam, NL",Organic Search,19846.0,15947.0,93,25,26.88,171.47,2020
1205,Paid Search - Bing Ads 2020,Paid Search,2020-11-20,2020-12-04,North America,"San Jose, CA",Bing Ads,29200.0,25200.0,193,121,62.69,130.57,2020
1206,Content - Blog 2020,Content,2020-08-03,2020-08-31,North America,"New York, NY",Blog,3401.0,3401.0,108,23,21.3,31.49,2020
1207,Social - LinkedIn Ads 2020,Social,2020-10-20,2020-11-24,North America,"San Jose, CA",LinkedIn Ads,11294.0,8549.0,63,8,12.7,135.7,2020
1208,Paid Search - Google Ads 2020,Paid Search,2020-01-08,2020-01-29,EMEA,"Berlin, DE",Google Ads,62324.0,43577.0,224,91,40.62,194.54,2020
1209,Webinar - Product Demo 2020,Webinar,2020-07-11,2020-09-05,North America,"San Jose, CA",Product Demo,53766.0,53766.0,428,245,57.24,125.62,2020
1210,Paid Search - Bing Ads 2020,Paid Search,2020-05-15,2020-07-10,APAC,"Bengaluru, IN",Bing Ads,51463.0,50130.0,492,194,39.43,101.89,2020
1211,Display - Retargeting 2020,Display,2020-05-21,2020-07-02,EMEA,"Berlin, DE",Retargeting,20380.0,17896.0,54,5,9.26,331.41,2020
1212,Display - Retargeting 2020,Display,2020-03-03,2020-03-17,North America,"Toronto, ON",Retargeting,14865.0,14865.0,116,15,12.93,128.15,2020
1213,Social - Facebook Ads 2020,Social,2020-04-11,2020-05-30,APAC,"Singapore, SG",Facebook Ads,6667.0,6289.0,411,96,23.36,15.3,2020
1214,Email - Newsletter 2020,Email,2020-10-05,2020-11-02,North America,"New York, NY",Newsletter,3388.0,3330.0,177,33,18.64,18.81,2020
1215,Social - Facebook Ads 2020,Social,2020-07-17,2020-09-11,North America,"San Jose, CA",Facebook Ads,14108.0,10660.0,212,30,14.15,50.28,2020
1216,Display - Retargeting 2020,Display,2020-10-17,2020-11-21,EMEA,"London, UK",Retargeting,21437.0,18737.0,107,10,9.35,175.11,2020
1217,SEO - Organic Search 2020,SEO,2020-03-25,2020-04-15,APAC,"Seoul, KR",Organic Search,11471.0,11031.0,273,70,25.64,40.41,2020
1218,Social - Facebook Ads 2020,Social,2020-06-01,2020-07-06,North America,"San Jose, CA",Facebook Ads,26636.0,24650.0,210,39,18.57,117.38,2020
1219,Webinar - Thought Leadership 2020,Webinar,2020-10-28,2020-11-18,EMEA,"Amsterdam, NL",Thought Leadership,41425.0,41425.0,496,192,38.71,83.52,2020
1220,Display - Retargeting 2020,Display,2020-10-29,2020-12-10,APAC,"Singapore, SG",Retargeting,28627.0,26365.0,27,2,7.41,976.48,2020
1221,Paid Search - Bing Ads 2020,Paid Search,2020-10-16,2020-12-04,EMEA,"London, UK",Bing Ads,26892.0,26892.0,118,49,41.53,227.9,2020
1222,SEO - Organic Search 2020,SEO,2020-08-26,2020-09-30,EMEA,"Amsterdam, NL",Organic Search,19626.0,18064.0,20,3,15.0,903.2,2020
1223,Referral - Partner Program 2020,Referral,2020-12-10,2020-12-31,EMEA,"Berlin, DE",Partner Program,3530.0,2541.0,529,178,33.65,4.8,2020
1224,Display - Retargeting 2020,Display,2020-11-07,2020-11-21,North America,"New York, NY",Retargeting,31489.0,24117.0,75,6,8.0,321.56,2020
1225,Social - LinkedIn Ads 2020,Social,2020-06-21,2020-07-12,APAC,"Tokyo, JP",LinkedIn Ads,16130.0,12653.0,268,52,19.4,47.21,2020
1226,Email - Drip Sequence 2020,Email,2020-01-26,2020-02-09,North America,"Chicago, IL",Drip Sequence,7912.0,7912.0,390,70,17.95,20.29,2020
1227,Social - Facebook Ads 2020,Social,2020-12-12,2020-12-31,APAC,"Bengaluru, IN",Facebook Ads,27083.0,21155.0,300,61,20.33,70.52,2020
1228,Content - Case Study 2020,Content,2020-12-10,2020-12-31,North America,"New York, NY",Case Study,8740.0,8740.0,202,55,27.23,43.27,2020
1229,Webinar - Thought Leadership 2020,Webinar,2020-06-09,2020-08-04,North America,"Toronto, ON",Thought Leadership,24996.0,16263.0,780,444,56.92,20.85,2020
1230,Display - Programmatic 2020,Display,2020-06-08,2020-07-06,EMEA,"Amsterdam, NL",Programmatic,16160.0,13479.0,21,2,9.52,641.86,2020
1231,Email - Newsletter 2020,Email,2020-05-25,2020-06-22,North America,"Toronto, ON",Newsletter,3788.0,3788.0,452,40,8.85,8.38,2020
1232,SEO - Organic Search 2020,SEO,2020-10-06,2020-11-10,North America,"Dallas, TX",Organic Search,7349.0,5862.0,135,23,17.04,43.42,2020
1233,Webinar - Product Demo 2020,Webinar,2020-08-16,2020-08-30,EMEA,"London, UK",Product Demo,17843.0,16232.0,690,340,49.28,23.52,2020
1234,Webinar - Thought Leadership 2020,Webinar,2020-07-14,2020-08-25,North America,"Toronto, ON",Thought Leadership,16704.0,15638.0,237,134,56.54,65.98,2020
1235,Webinar - Product Demo 2020,Webinar,2020-03-07,2020-04-25,North America,"San Jose, CA",Product Demo,45196.0,39684.0,278,139,50.0,142.75,2020
1236,Paid Search - Google Ads 2020,Paid Search,2020-04-11,2020-04-25,North America,"San Jose, CA",Google Ads,73026.0,65000.0,455,174,38.24,142.86,2020
1237,Email - Drip Sequence 2020,Email,2020-10-13,2020-12-08,EMEA,"Berlin, DE",Drip Sequence,3016.0,2317.0,203,32,15.76,11.41,2020
1238,Events - Field Event 2020,Events,2020-01-12,2020-01-19,North America,"Dallas, TX",Field Event,20103.0,17674.0,454,112,24.67,38.93,2020
1239,Social - LinkedIn Ads 2020,Social,2020-10-12,2020-11-23,EMEA,"Berlin, DE",LinkedIn Ads,18395.0,16334.0,328,76,23.17,49.8,2020
1240,Webinar - Thought Leadership 2020,Webinar,2020-09-28,2020-11-02,North America,"New York, NY",Thought Leadership,19715.0,17286.0,225,121,53.78,76.83,2020
1241,Events - Field Event 2020,Events,2020-11-18,2020-12-02,North America,"Toronto, ON",Field Event,18073.0,14452.0,113,33,29.2,127.89,2020
1242,Social - Facebook Ads 2020,Social,2020-12-07,2020-12-31,North America,"San Jose, CA",Facebook Ads,29819.0,22350.0,280,59,21.07,79.82,2020
1243,Paid Search - Bing Ads 2020,Paid Search,2020-03-07,2020-05-02,North America,"Toronto, ON",Bing Ads,52949.0,52949.0,135,51,37.78,392.21,2020
1244,Referral - Partner Program 2020,Referral,2020-05-09,2020-06-06,North America,"San Jose, CA",Partner Program,4361.0,4243.0,468,156,33.33,9.07,2020
1245,Paid Search - Bing Ads 2020,Paid Search,2020-01-25,2020-03-07,APAC,"Bengaluru, IN",Bing Ads,68244.0,56176.0,398,147,36.93,141.15,2020
1246,Social - X Promoted 2020,Social,2020-03-08,2020-04-19,APAC,"Singapore, SG",X Promoted,28563.0,24998.0,128,19,14.84,195.3,2020
1247,Content - Case Study 2020,Content,2020-06-08,2020-07-20,North America,"Chicago, IL",Case Study,7349.0,6283.0,180,25,13.89,34.91,2020
1248,Webinar - Product Demo 2020,Webinar,2020-09-22,2020-10-06,EMEA,"Berlin, DE",Product Demo,46618.0,38886.0,352,143,40.62,110.47,2020
1249,Social - Facebook Ads 2020,Social,2020-06-04,2020-07-23,EMEA,"Paris, FR",Facebook Ads,14074.0,11902.0,31,5,16.13,383.94,2020
1250,Paid Search - Google Ads 2020,Paid Search,2020-04-12,2020-04-26,North America,"Chicago, IL",Google Ads,63108.0,62267.0,120,65,54.17,518.89,2020
1251,Social - LinkedIn Ads 2020,Social,2020-04-25,2020-06-20,North America,"San Jose, CA",LinkedIn Ads,10693.0,8596.0,185,31,16.76,46.46,2020
1252,Paid Search - Bing Ads 2020,Paid Search,2020-01-14,2020-03-10,EMEA,"Paris, FR",Bing Ads,29956.0,24605.0,171,95,55.56,143.89,2020
1253,Social - Facebook Ads 2020,Social,2020-11-09,2020-12-31,North America,"San Jose, CA",Facebook Ads,27740.0,24824.0,325,73,22.46,76.38,2020
1254,SEO - Organic Search 2020,SEO,2020-06-21,2020-07-26,North America,"Dallas, TX",Organic Search,13656.0,8155.0,143,22,15.38,57.03,2020
1255,Display - Retargeting 2020,Display,2020-07-14,2020-08-04,North America,"Chicago, IL",Retargeting,38487.0,38487.0,78,7,8.97,493.42,2020
1256,Display - Programmatic 2020,Display,2020-02-11,2020-03-24,APAC,"Sydney, AU",Programmatic,40008.0,40008.0,11,0,0.0,3637.09,2020
1257,Content - Blog 2020,Content,2020-08-29,2020-09-19,North America,"New York, NY",Blog,11123.0,9704.0,361,87,24.1,26.88,2020
1258,Email - Drip Sequence 2020,Email,2020-08-01,2020-08-15,EMEA,"Paris, FR",Drip Sequence,2237.0,2237.0,380,65,17.11,5.89,2020
1259,Content - Case Study 2020,Content,2020-04-10,2020-05-22,APAC,"Bengaluru, IN",Case Study,6271.0,4614.0,244,64,26.23,18.91,2020
1260,Paid Search - Bing Ads 2020,Paid Search,2020-05-31,2020-06-14,North America,"New York, NY",Bing Ads,38052.0,31055.0,600,338,56.33,51.76,2020
1261,Social - X Promoted 2020,Social,2020-01-28,2020-02-25,North America,"Dallas, TX",X Promoted,13964.0,10374.0,152,25,16.45,68.25,2020
1262,Content - Case Study 2020,Content,2020-04-20,2020-05-25,APAC,"Sydney, AU",Case Study,10504.0,9035.0,336,44,13.1,26.89,2020
1263,Webinar - Thought Leadership 2020,Webinar,2020-10-18,2020-12-06,North America,"Dallas, TX",Thought Leadership,18083.0,18083.0,838,551,65.75,21.58,2020
1264,Referral - Partner Program 2020,Referral,2020-09-22,2020-11-03,North America,"Chicago, IL",Partner Program,3747.0,3055.0,512,236,46.09,5.97,2020
1265,Webinar - Thought Leadership 2020,Webinar,2020-08-13,2020-09-10,North America,"New York, NY",Thought Leadership,26905.0,22771.0,395,196,49.62,57.65,2020
1266,Email - Newsletter 2020,Email,2020-11-10,2020-12-29,EMEA,"Amsterdam, NL",Newsletter,8267.0,6610.0,165,19,11.52,40.06,2020
1267,Social - LinkedIn Ads 2020,Social,2020-06-22,2020-07-06,EMEA,"Paris, FR",LinkedIn Ads,28415.0,27472.0,252,58,23.02,109.02,2020
1268,SEO - Organic Search 2020,SEO,2020-09-24,2020-10-08,North America,"San Jose, CA",Organic Search,16182.0,12594.0,194,42,21.65,64.92,2020
1269,Social - X Promoted 2020,Social,2020-05-30,2020-07-04,North America,"Toronto, ON",X Promoted,14951.0,13509.0,92,13,14.13,146.84,2020
1270,Social - Facebook Ads 2020,Social,2020-12-13,2020-12-31,EMEA,"London, UK",Facebook Ads,21140.0,16976.0,74,13,17.57,229.41,2020
1271,Webinar - Product Demo 2020,Webinar,2020-03-28,2020-05-02,APAC,"Tokyo, JP",Product Demo,13754.0,12418.0,463,193,41.68,26.82,2020
1272,SEO - Organic Search 2020,SEO,2020-01-23,2020-03-05,EMEA,"Dublin, IE",Organic Search,20063.0,20063.0,69,15,21.74,290.77,2020
1273,Paid Search - Google Ads 2020,Paid Search,2020-03-12,2020-03-26,North America,"Chicago, IL",Google Ads,75147.0,75076.0,129,50,38.76,581.98,2020
1274,Paid Search - Google Ads 2020,Paid Search,2020-11-15,2020-12-06,EMEA,"Berlin, DE",Google Ads,77185.0,70766.0,530,285,53.77,133.52,2020
1275,Content - Case Study 2020,Content,2020-04-21,2020-06-02,North America,"Chicago, IL",Case Study,5547.0,5070.0,284,39,13.73,17.85,2020
1276,Paid Search - Google Ads 2020,Paid Search,2020-07-27,2020-09-14,APAC,"Singapore, SG",Google Ads,71190.0,71190.0,498,235,47.19,142.95,2020
1277,Email - Newsletter 2020,Email,2020-07-29,2020-09-09,EMEA,"London, UK",Newsletter,2697.0,2491.0,211,45,21.33,11.81,2020
1278,Paid Search - Bing Ads 2020,Paid Search,2020-08-14,2020-09-04,North America,"Chicago, IL",Bing Ads,21828.0,19475.0,528,251,47.54,36.88,2020
1279,Paid Search - Bing Ads 2020,Paid Search,2020-01-14,2020-02-11,North America,"Chicago, IL",Bing Ads,36087.0,23738.0,600,299,49.83,39.56,2020
1280,Email - Drip Sequence 2020,Email,2020-09-10,2020-10-01,EMEA,"Amsterdam, NL",Drip Sequence,10149.0,10149.0,244,23,9.43,41.59,2020
1281,Content - eBook 2020,Content,2020-04-18,2020-05-23,EMEA,"London, UK",eBook,3541.0,3471.0,166,36,21.69,20.91,2020
1282,Email - Drip Sequence 2020,Email,2020-06-21,2020-07-26,APAC,"Bengaluru, IN",Drip Sequence,7469.0,5633.0,129,28,21.71,43.67,2020
1283,Email - Drip Sequence 2020,Email,2020-10-29,2020-11-26,APAC,"Bengaluru, IN",Drip Sequence,9992.0,9976.0,164,31,18.9,60.83,2020
1284,Social - Facebook Ads 2020,Social,2020-05-27,2020-07-22,North America,"Dallas, TX",Facebook Ads,23394.0,22386.0,32,3,9.38,699.56,2020
1285,SEO - Organic Search 2020,SEO,2020-04-22,2020-06-10,North America,"Dallas, TX",Organic Search,11397.0,9022.0,216,38,17.59,41.77,2020
1286,Email - Drip Sequence 2020,Email,2020-09-01,2020-09-29,North America,"Toronto, ON",Drip Sequence,3449.0,3234.0,240,38,15.83,13.47,2020
1287,Webinar - Thought Leadership 2020,Webinar,2020-07-10,2020-08-21,EMEA,"Paris, FR",Thought Leadership,36201.0,23201.0,951,492,51.74,24.4,2020
1288,Email - Newsletter 2020,Email,2020-11-08,2020-12-13,North America,"Dallas, TX",Newsletter,3861.0,2705.0,238,58,24.37,11.37,2020
1289,Webinar - Thought Leadership 2020,Webinar,2020-12-29,2020-12-31,APAC,"Tokyo, JP",Thought Leadership,37037.0,26057.0,332,207,62.35,78.48,2020
1290,Content - eBook 2020,Content,2020-12-01,2020-12-31,North America,"Dallas, TX",eBook,5014.0,4098.0,288,65,22.57,14.23,2020
1291,Webinar - Product Demo 2020,Webinar,2020-01-21,2020-02-25,EMEA,"Paris, FR",Product Demo,27073.0,22912.0,630,246,39.05,36.37,2020
1292,SEO - Organic Search 2020,SEO,2020-09-04,2020-10-02,North America,"Dallas, TX",Organic Search,6171.0,4560.0,253,57,22.53,18.02,2020
1293,Paid Search - Google Ads 2020,Paid Search,2020-06-13,2020-07-04,North America,"Toronto, ON",Google Ads,75316.0,65800.0,766,297,38.77,85.9,2020
1294,Email - Drip Sequence 2020,Email,2020-10-31,2020-11-28,EMEA,"Dublin, IE",Drip Sequence,2370.0,2114.0,49,10,20.41,43.14,2020
1295,SEO - Organic Search 2020,SEO,2020-11-22,2020-12-31,North America,"San Jose, CA",Organic Search,8062.0,7918.0,87,23,26.44,91.01,2020
1296,Display - Programmatic 2020,Display,2020-02-12,2020-02-26,EMEA,"Paris, FR",Programmatic,28008.0,26722.0,49,6,12.24,545.35,2020
1297,Email - Newsletter 2020,Email,2020-04-21,2020-05-05,North America,"San Jose, CA",Newsletter,5137.0,3675.0,345,67,19.42,10.65,2020
1298,Social - Facebook Ads 2020,Social,2020-03-26,2020-04-30,North America,"New York, NY",Facebook Ads,13535.0,12719.0,38,8,21.05,334.71,2020
1299,Paid Search - Bing Ads 2020,Paid Search,2020-02-01,2020-03-28,North America,"Chicago, IL",Bing Ads,38708.0,27322.0,615,343,55.77,44.43,2020
1300,Social - X Promoted 2020,Social,2020-05-22,2020-07-03,APAC,"Seoul, KR",X Promoted,23133.0,20743.0,46,5,10.87,450.93,2020
1301,SEO - Organic Search 2020,SEO,2020-09-10,2020-10-08,EMEA,"Dublin, IE",Organic Search,15183.0,12722.0,132,19,14.39,96.38,2020
1302,Paid Search - Bing Ads 2020,Paid Search,2020-10-05,2020-10-19,North America,"Toronto, ON",Bing Ads,71578.0,60625.0,656,331,50.46,92.42,2020
1303,Webinar - Thought Leadership 2020,Webinar,2020-03-25,2020-05-20,North America,"Chicago, IL",Thought Leadership,31384.0,22837.0,761,329,43.23,30.01,2020
1304,Paid Search - Google Ads 2020,Paid Search,2020-09-24,2020-10-15,EMEA,"London, UK",Google Ads,39206.0,38158.0,569,211,37.08,67.06,2020
1305,SEO - Organic Search 2020,SEO,2020-05-08,2020-07-03,North America,"San Jose, CA",Organic Search,12167.0,9867.0,261,40,15.33,37.8,2020
1306,Webinar - Product Demo 2020,Webinar,2020-09-16,2020-11-04,North America,"Toronto, ON",Product Demo,21205.0,20171.0,349,211,60.46,57.8,2020
1307,Social - LinkedIn Ads 2020,Social,2020-06-10,2020-07-15,North America,"New York, NY",LinkedIn Ads,6425.0,6425.0,184,23,12.5,34.92,2020
1308,SEO - Organic Search 2020,SEO,2020-11-20,2020-12-04,North America,"San Jose, CA",Organic Search,11274.0,10483.0,228,64,28.07,45.98,2020
1309,Email - Newsletter 2020,Email,2020-09-21,2020-10-26,North America,"Chicago, IL",Newsletter,5557.0,5077.0,339,85,25.07,14.98,2020
1310,Webinar - Thought Leadership 2020,Webinar,2020-12-29,2020-12-31,North America,"New York, NY",Thought Leadership,28888.0,27000.0,225,94,41.78,120.0,2020
1311,Email - Drip Sequence 2020,Email,2020-08-05,2020-09-23,North America,"Chicago, IL",Drip Sequence,7536.0,5972.0,298,62,20.81,20.04,2020
1312,Referral - Partner Program 2020,Referral,2020-12-03,2020-12-24,North America,"Chicago, IL",Partner Program,1098.0,878.0,814,403,49.51,1.08,2020
1313,Display - Retargeting 2020,Display,2020-10-15,2020-11-19,EMEA,"Paris, FR",Retargeting,35521.0,35521.0,28,1,3.57,1268.61,2020
1314,Webinar - Product Demo 2020,Webinar,2020-02-16,2020-04-12,North America,"San Jose, CA",Product Demo,21359.0,21359.0,264,157,59.47,80.91,2020
1315,Paid Search - Bing Ads 2020,Paid Search,2020-10-29,2020-12-17,EMEA,"Berlin, DE",Bing Ads,67246.0,50295.0,583,264,45.28,86.27,2020
1316,Paid Search - Bing Ads 2020,Paid Search,2020-05-21,2020-06-25,APAC,"Bengaluru, IN",Bing Ads,36843.0,30017.0,214,106,49.53,140.27,2020
1317,Paid Search - Bing Ads 2020,Paid Search,2020-03-31,2020-04-21,APAC,"Sydney, AU",Bing Ads,35223.0,31608.0,125,61,48.8,252.86,2020
1318,Email - Drip Sequence 2020,Email,2020-02-04,2020-03-03,EMEA,"Amsterdam, NL",Drip Sequence,7661.0,7189.0,103,24,23.3,69.8,2020
1319,Paid Search - Google Ads 2020,Paid Search,2020-08-02,2020-09-20,North America,"Toronto, ON",Google Ads,38351.0,35975.0,768,415,54.04,46.84,2020
1320,Content - Blog 2020,Content,2020-10-10,2020-11-14,EMEA,"Paris, FR",Blog,13412.0,12656.0,158,37,23.42,80.1,2020
1321,Webinar - Thought Leadership 2020,Webinar,2020-04-29,2020-06-17,North America,"San Jose, CA",Thought Leadership,44228.0,43099.0,629,244,38.79,68.52,2020
1322,Email - Drip Sequence 2020,Email,2020-11-03,2020-11-17,North America,"Toronto, ON",Drip Sequence,7773.0,6383.0,301,29,9.63,21.21,2020
1323,Paid Search - Google Ads 2020,Paid Search,2020-09-20,2020-10-11,EMEA,"London, UK",Google Ads,36232.0,26703.0,475,183,38.53,56.22,2020
